Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
801–1000,Kerman University of Medical Sciences,Iran,86.1473829201102,41.8,14.8,57.1,20.0,25.2
801–1000,Khwaja Fareed University of Engineering and Information Technology,Pakistan,86.1473829201102,12.0,11.9,75.7,36.9,51.3
801–1000,King Mongkut’s University of Technology Thonburi,Thailand,86.1473829201102,22.5,23.6,58.0,75.2,43.7
801–1000,King Saud bin Abdulaziz University for Health Sciences,Saudi Arabia,86.1473829201102,42.7,19.5,41.5,45.8,60.6
801–1000,Kingston University,United Kingdom,86.1473829201102,20.0,15.5,53.1,48.4,91.0
801–1000,KL University,India,86.1473829201102,24.9,14.0,77.2,18.3,23.8
801–1000,K.N. Toosi University of Technology,Iran,86.1473829201102,22.0,21.0,61.1,45.1,36.3
801–1000,Lahore University of Management Sciences,Pakistan,86.1473829201102,25.7,19.7,60.6,38.1,52.1
801–1000,Leeds Beckett University,United Kingdom,86.1473829201102,17.8,15.5,66.1,47.8,71.8
801–1000,Lithuanian University of Health Sciences,Lithuania,86.1473829201102,28.9,13.3,59.9,27.0,56.3
801–1000,Management & Science University (MSU),Malaysia,86.1473829201102,29.9,11.5,50.8,19.5,88.3
801–1000,Manipal Academy of Higher Education,India,86.1473829201102,42.6,17.0,47.8,50.1,51.0
801–1000,Mashhad University of Medical Sciences,Iran,86.1473829201102,33.8,15.3,61.9,34.1,30.4
801–1000,Medical University of Lodz,Poland,86.1473829201102,29.0,11.3,65.1,43.0,32.0
801–1000,Montanuniversität Leoben,Austria,86.1473829201102,36.4,22.8,37.9,79.9,76.9
801–1000,Najran University,Saudi Arabia,86.1473829201102,14.0,11.1,71.0,17.5,76.5
801–1000,Nanjing Medical University,China,86.1473829201102,36.8,15.7,59.5,46.7,24.8
801–1000,Nanjing Normal University,China,86.1473829201102,25.0,16.6,69.5,62.6,28.1
801–1000,Nanjing University of Information Science and Technology,China,86.1473829201102,18.7,18.7,67.8,53.2,39.8
801–1000,National Autonomous University of Mexico,Mexico,86.1473829201102,28.4,29.8,35.6,63.0,59.8
801–1000,National Institute of Technology Rourkela,India,86.1473829201102,29.6,21.0,63.6,55.2,21.9
801–1000,National Institute of Technology Silchar,India,86.1473829201102,33.9,17.3,64.8,20.6,20.9
801–1000,"National Institute of Technology, Tiruchirappalli",India,86.1473829201102,31.3,17.2,58.6,34.0,21.6
801–1000,National Technical University of Athens,Greece,86.1473829201102,30.3,23.5,55.1,54.4,35.4
801–1000,National Veterinary School of Alfort (EnvA),France,86.1473829201102,44.3,11.8,44.3,46.4,55.7
801–1000,New Mexico State University (Main campus),United States,86.1473829201102,27.4,23.2,58.0,56.0,44.8
801–1000,North China Electric Power University,China,86.1473829201102,22.1,28.1,53.8,89.0,22.2
801–1000,Northeast Agricultural University,China,86.1473829201102,18.6,13.1,81.4,37.8,18.3
801–1000,Northeast Normal University,China,86.1473829201102,28.8,16.5,62.0,49.7,31.5
801–1000,Northern Illinois University,United States,86.1473829201102,29.7,17.2,56.8,51.0,62.4
801–1000,North South University,Bangladesh,86.1473829201102,14.8,10.7,80.3,24.3,45.9
801–1000,North-West University,South Africa,86.1473829201102,21.2,19.9,64.9,48.3,57.5
801–1000,Norwegian University of Life Sciences,Norway,86.1473829201102,30.8,15.1,59.7,39.0,68.6
801–1000,Okayama University,Japan,86.1473829201102,35.7,22.7,38.5,87.2,37.7
801–1000,Old Dominion University,United States,86.1473829201102,26.0,20.4,56.6,59.3,37.5
801–1000,Ontario Tech University,Canada,86.1473829201102,17.7,25.0,61.4,53.6,64.0
801–1000,Ozyegin University,Turkey,86.1473829201102,19.2,24.6,49.9,68.4,59.2
801–1000,Pablo de Olavide University,Spain,86.1473829201102,23.6,18.3,59.0,52.2,52.0
801–1000,Panthéon-Sorbonne University – Paris 1,France,86.1473829201102,34.0,33.8,37.1,34.1,66.4
801–1000,PMAS Arid Agriculture University Rawalpindi,Pakistan,86.1473829201102,27.8,12.5,61.8,23.6,48.3
801–1000,Portland State University,United States,86.1473829201102,20.7,24.6,58.2,53.2,34.9
801–1000,Reichman University,Israel,86.1473829201102,13.6,18.0,63.3,41.6,61.6
801–1000,Reykjavík University,Iceland,86.1473829201102,17.1,25.0,62.8,29.7,61.5
801–1000,Robert Gordon University,United Kingdom,86.1473829201102,17.2,13.4,61.4,38.0,88.3
801–1000,Savitribai Phule Pune University,India,86.1473829201102,41.5,8.7,60.3,29.9,24.6
801–1000,Shahid Beheshti University,Iran,86.1473829201102,31.0,25.1,47.3,57.5,29.0
801–1000,Shahrekord University of Medical Sciences,Iran,86.1473829201102,32.0,10.9,66.7,19.3,22.1
801–1000,Sheffield Hallam University,United Kingdom,86.1473829201102,18.9,14.0,62.0,33.7,72.0
801–1000,Shiraz University,Iran,86.1473829201102,26.4,24.6,53.8,62.3,31.4
801–1000,Shiraz University of Medical Sciences,Iran,86.1473829201102,46.1,14.2,55.2,31.4,24.8
801–1000,Shri Mata Vaishno Devi University,India,86.1473829201102,23.6,17.7,71.8,21.1,24.5
801–1000,Siksha ‘O’ Anusandhan,India,86.1473829201102,44.5,18.8,46.5,47.0,21.2
801–1000,Sogang University,South Korea,86.1473829201102,29.4,32.1,39.2,73.6,42.5
801–1000,Southern Illinois University Carbondale,United States,86.1473829201102,37.1,23.6,43.3,76.7,40.7
801–1000,Southwest Jiaotong University,China,86.1473829201102,26.4,22.8,57.5,87.3,22.0
801–1000,Sumy State University,Ukraine,86.1473829201102,17.9,15.5,69.8,22.4,57.8
801–1000,Teesside University,United Kingdom,86.1473829201102,19.0,14.2,68.8,28.2,86.9
801–1000,The Islamia University of Bahawalpur,Pakistan,86.1473829201102,18.0,12.4,75.7,20.7,48.6
801–1000,The Open University,United Kingdom,86.1473829201102,17.0,15.2,67.5,48.4,63.3
801–1000,The University of Alabama,United States,86.1473829201102,27.1,22.1,61.3,46.1,38.9
801–1000,Tokyo Medical University,Japan,86.1473829201102,35.3,17.0,53.1,69.5,21.2
801–1000,Universidade Estadual Paulista (Unesp),Brazil,86.1473829201102,41.6,32.9,36.8,48.3,38.8
801–1000,Universidade Federal de São Paulo (UNIFESP),Brazil,86.1473829201102,32.4,23.3,44.6,55.0,35.4
801–1000,Universitat Internacional de Catalunya,Spain,86.1473829201102,22.6,16.5,57.1,23.9,69.5
801–1000,Universitat Ramon Llull,Spain,86.1473829201102,19.8,17.2,65.5,34.1,75.9
801–1000,Université de Bretagne Occidentale,France,86.1473829201102,26.4,19.4,52.1,45.3,62.1
801–1000,Universiti Teknologi Brunei,Brunei Darussalam,86.1473829201102,28.5,13.4,62.0,25.2,73.1
801–1000,University of Alcalá,Spain,86.1473829201102,27.5,17.0,53.6,43.3,58.5
801–1000,University of Camerino (Unicam),Italy,86.1473829201102,18.9,18.3,58.3,56.8,52.5
801–1000,University of Campania Luigi Vanvitelli,Italy,86.1473829201102,24.3,10.0,75.5,47.0,30.6
801–1000,University of Cape Coast,Ghana,86.1473829201102,17.7,21.6,67.3,37.0,45.7
801–1000,University of Castilla-La Mancha,Spain,86.1473829201102,24.0,18.5,55.7,55.0,44.5
801–1000,University of Lancashire,United Kingdom,86.1473829201102,19.1,13.7,57.3,37.3,83.3
801–1000,University of Central Punjab,Pakistan,86.1473829201102,13.4,10.5,78.4,19.2,49.0
801–1000,University of Clermont Auvergne,France,86.1473829201102,20.9,18.4,52.1,59.7,67.8
801–1000,University of Córdoba,Spain,86.1473829201102,25.9,20.4,62.1,43.3,52.3
801–1000,University of Debrecen,Hungary,86.1473829201102,42.2,19.9,40.9,48.8,60.0
801–1000,University of Delhi,India,86.1473829201102,41.2,27.5,43.2,53.2,23.8
801–1000,"University of Engineering and Technology, Peshawar",Pakistan,86.1473829201102,28.5,12.0,63.4,26.3,49.6
801–1000,University of Foggia,Italy,86.1473829201102,15.9,25.8,64.0,35.7,30.8
801–1000,University of Girona,Spain,86.1473829201102,22.1,24.0,53.4,50.4,56.8
801–1000,University of Gujrat,Pakistan,86.1473829201102,13.6,12.9,78.5,23.0,46.9
801–1000,University of Indonesia,Indonesia,86.1473829201102,45.6,23.9,33.3,59.0,64.2
801–1000,University of Jaén,Spain,86.1473829201102,20.9,20.8,69.6,36.6,45.8
801–1000,University of Kashan,Iran,86.1473829201102,28.2,17.8,67.7,28.0,33.2
801–1000,University of Lahore,Pakistan,86.1473829201102,19.1,11.3,76.9,19.5,54.2
801–1000,University of Ljubljana,Slovenia,86.1473829201102,25.9,21.5,54.9,68.5,42.3
801–1000,University of Lleida,Spain,86.1473829201102,21.1,22.9,62.5,59.3,45.4
801–1000,University of Malta,Malta,86.1473829201102,23.9,17.3,61.0,33.3,57.8
801–1000,University of Management and Technology,Pakistan,86.1473829201102,16.6,10.7,82.2,26.3,51.3
801–1000,University of Medicine and Pharmacy Carol Davila,Romania,86.1473829201102,26.3,11.6,67.6,28.1,37.6
801–1000,University of Memphis,United States,86.1473829201102,30.7,19.5,50.2,62.0,37.1
801–1000,University of Namur,Belgium,86.1473829201102,22.3,27.1,52.7,60.8,70.7
801–1000,University of Nova Gorica,Slovenia,86.1473829201102,29.4,17.4,43.2,27.4,92.0
801–1000,University of Regina,Canada,86.1473829201102,18.6,20.4,66.5,37.6,70.1
801–1000,University of Rhode Island,United States,86.1473829201102,27.8,21.5,58.1,51.6,52.6
801–1000,University of Roehampton,United Kingdom,86.1473829201102,22.1,21.8,55.9,29.3,86.5
801–1000,University of Rome III,Italy,86.1473829201102,25.5,26.5,54.8,58.1,42.7
801–1000,University of Salamanca,Spain,86.1473829201102,31.4,23.1,48.8,44.2,55.3
801–1000,University of Salento,Italy,86.1473829201102,26.0,20.7,59.0,49.1,34.3
801–1000,University of Salford,United Kingdom,86.1473829201102,19.7,15.3,62.5,53.7,84.2
801–1000,University of Sannio,Italy,86.1473829201102,27.2,15.4,60.9,44.3,29.3
801–1000,University of Savoie Mont Blanc,France,86.1473829201102,16.8,19.8,60.5,53.5,61.2
801–1000,University of Seoul,South Korea,86.1473829201102,31.3,29.2,40.9,45.9,38.0
801–1000,University of Seville,Spain,86.1473829201102,23.5,26.7,55.0,56.0,45.9
801–1000,University of Tabuk,Saudi Arabia,86.1473829201102,22.4,10.5,69.0,20.8,76.2
801–1000,University of Texas at El Paso,United States,86.1473829201102,26.6,30.4,44.0,39.8,45.6
801–1000,University of the Balearic Islands,Spain,86.1473829201102,26.2,16.4,56.6,41.2,51.5
801–1000,University of the Punjab,Pakistan,86.1473829201102,27.5,15.1,63.5,26.6,48.4
801–1000,University of the South Pacific,Fiji,86.1473829201102,15.0,17.3,62.2,29.8,76.4
801–1000,University of Tunis El Manar,Tunisia,86.1473829201102,44.5,25.4,29.7,66.5,54.9
801–1000,"University of Veterinary and Animal Sciences, Lahore",Pakistan,86.1473829201102,21.3,16.3,68.0,46.1,53.6
801–1000,University of Vic – Central University of Catalonia,Spain,86.1473829201102,21.8,13.4,73.3,21.1,59.7
801–1000,University of Vigo,Spain,86.1473829201102,23.9,19.8,60.0,57.7,49.0
801–1000,University of Westminster,United Kingdom,86.1473829201102,18.7,16.8,58.5,46.8,88.1
801–1000,University of Wolverhampton,United Kingdom,86.1473829201102,19.2,14.9,60.2,48.1,80.3
801–1000,Urmia University,Iran,86.1473829201102,29.8,22.6,59.8,37.4,43.0
801–1000,Wakayama Medical University,Japan,86.1473829201102,34.7,12.9,58.1,61.8,19.8
801–1000,Waseda University,Japan,86.1473829201102,33.8,27.1,42.7,66.4,54.3
801–1000,Wenzhou Medical University,China,86.1473829201102,18.2,15.5,70.5,46.9,39.7
801–1000,Wilfrid Laurier University,Canada,86.1473829201102,15.6,20.2,55.2,61.4,67.2
801–1000,Yıldız Technical University,Turkey,86.1473829201102,28.0,28.2,47.4,67.5,39.8
801–1000,Yuan Ze University,Taiwan,86.1473829201102,19.8,26.2,46.8,79.5,53.5
801–1000,Zahedan University of Medical Sciences,Iran,86.1473829201102,41.0,11.1,61.7,18.8,23.2
801–1000,Zhejiang Gongshang University,China,86.1473829201102,21.0,13.2,69.4,39.8,38.5
1001–1200,"Adam Mickiewicz University, Poznań",Poland,86.1473829201102,19.6,30.7,44.4,32.3,38.1
1001–1200,AGH University of Krakow,Poland,86.1473829201102,27.6,21.3,38.5,69.0,32.6
1001–1200,Ahmadu Bello University,Nigeria,86.1473829201102,23.1,12.4,55.7,19.8,40.9
1001–1200,Ain Shams University,Egypt,86.1473829201102,26.8,16.4,46.2,39.4,53.2
1001–1200,Al-Baha University,Saudi Arabia,86.1473829201102,19.3,8.5,54.4,17.8,75.3
1001–1200,Al-Balqa Applied University,Jordan,86.1473829201102,13.1,15.5,61.3,28.2,45.1
1001–1200,Alexandria University,Egypt,86.1473829201102,19.2,18.6,59.5,29.9,52.6
1001–1200,Al-Zaytoonah University of Jordan,Jordan,86.1473829201102,12.5,16.6,59.5,17.9,70.8
1001–1200,"Amity University Rajasthan, Jaipur",India,86.1473829201102,23.6,12.5,65.6,17.4,30.4
1001–1200,Anadolu University,Turkey,86.1473829201102,26.1,11.0,60.0,20.6,33.1
1001–1200,Aswan University,Egypt,86.1473829201102,16.9,12.5,67.5,21.3,50.3
1001–1200,Atatürk University,Turkey,86.1473829201102,24.8,25.8,47.9,27.2,32.9
1001–1200,Ateneo de Manila University,Philippines,86.1473829201102,30.1,10.8,57.0,24.4,33.4
1001–1200,Athens University of Economics and Business,Greece,86.1473829201102,18.2,23.5,52.6,62.9,44.9
1001–1200,Austral University,Argentina,86.1473829201102,24.6,11.5,54.2,23.7,52.7
1001–1200,Azarbaijan Shahid Madani University,Iran,86.1473829201102,19.7,12.1,65.5,19.0,31.7
1001–1200,Bahauddin Zakariya University,Pakistan,86.1473829201102,20.1,12.9,63.5,21.6,48.5
1001–1200,Bahria University,Pakistan,86.1473829201102,13.7,10.2,72.2,25.7,49.3
1001–1200,Bangladesh Agricultural University (BAU),Bangladesh,86.1473829201102,24.4,9.6,60.1,22.1,49.4
1001–1200,Bangladesh University of Engineering and Technology,Bangladesh,86.1473829201102,22.5,16.4,62.2,33.1,31.6
1001–1200,Bartin University,Turkey,86.1473829201102,12.0,15.1,75.0,17.0,36.2
1001–1200,Benha University,Egypt,86.1473829201102,15.5,9.7,66.8,21.0,48.7
1001–1200,Beni-Suef University,Egypt,86.1473829201102,21.0,10.6,59.4,21.4,53.4
1001–1200,Birla Institute of Technology,India,86.1473829201102,24.8,17.9,56.9,41.0,20.0
1001–1200,Bowling Green State University,United States,86.1473829201102,23.1,14.3,57.2,39.7,30.0
1001–1200,BRAC University,Bangladesh,86.1473829201102,14.1,11.7,71.4,19.1,41.3
1001–1200,Brno University of Technology,Czechia,86.1473829201102,25.1,17.9,37.8,72.6,60.4
1001–1200,Cardiff Metropolitan University,United Kingdom,86.1473829201102,18.7,13.7,45.8,28.2,84.4
1001–1200,Central Michigan University,United States,86.1473829201102,29.1,16.6,50.9,45.6,34.5
1001–1200,Chiang Mai University,Thailand,86.1473829201102,28.6,19.4,46.5,52.2,39.9
1001–1200,Chiba University,Japan,86.1473829201102,33.3,20.4,42.8,68.5,34.4
1001–1200,Chittagong University of Engineering & Technology,Bangladesh,86.1473829201102,13.0,10.8,71.5,21.6,31.3
1001–1200,Chungbuk National University,South Korea,86.1473829201102,31.9,27.9,33.0,56.5,32.6
1001–1200,Chungnam National University,South Korea,86.1473829201102,29.7,29.9,36.0,76.0,25.5
1001–1200,Clarkson University,United States,86.1473829201102,32.1,18.0,38.4,63.7,64.4
1001–1200,Czech Technical University in Prague,Czechia,86.1473829201102,30.8,18.9,31.3,58.7,60.5
1001–1200,Damietta University,Egypt,86.1473829201102,16.9,9.1,70.2,18.7,46.9
1001–1200,Datta Meghe Institute of Higher Education & Research (Deemed to be University),India,86.1473829201102,26.6,10.2,59.1,19.4,36.6
1001–1200,Democritus University of Thrace,Greece,86.1473829201102,17.3,18.7,57.6,34.2,29.4
1001–1200,DIT University,India,86.1473829201102,14.8,12.4,71.6,16.5,25.9
1001–1200,Dr B.R. Ambedkar National Institute of Technology Jalandhar,India,86.1473829201102,20.8,15.8,61.4,21.6,17.8
1001–1200,"Dr D. Y. Patil Vidyapeeth, Pune",India,86.1473829201102,42.0,10.5,47.5,18.9,31.8
1001–1200,Edge Hill University,United Kingdom,86.1473829201102,18.3,13.9,60.5,27.2,56.8
1001–1200,European University of Madrid,Spain,86.1473829201102,22.5,10.2,58.9,17.6,62.9
1001–1200,Fayoum University,Egypt,86.1473829201102,17.1,11.3,65.8,22.2,47.0
1001–1200,Florida Agricultural and Mechanical University,United States,86.1473829201102,33.6,18.9,38.9,43.2,51.4
1001–1200,Fujian Agriculture and Forestry University,China,86.1473829201102,18.0,14.7,64.5,41.5,31.3
1001–1200,Fujita Health University,Japan,86.1473829201102,27.2,13.2,59.6,55.6,22.5
1001–1200,Galgotias University,India,86.1473829201102,19.5,9.4,70.8,17.3,23.7
1001–1200,Gdańsk University of Technology,Poland,86.1473829201102,18.8,18.6,52.4,53.5,39.4
1001–1200,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,86.1473829201102,19.1,15.8,60.5,33.7,50.6
1001–1200,GLA University,India,86.1473829201102,18.8,13.0,69.8,18.4,27.3
1001–1200,Government College University Lahore,Pakistan,86.1473829201102,17.6,17.3,55.8,22.0,51.2
1001–1200,Hakim Sabzevari University,Iran,86.1473829201102,15.7,12.0,65.9,18.5,41.5
1001–1200,Hamadan University of Medical Sciences (UMSHA),Iran,86.1473829201102,33.5,16.9,55.8,22.0,24.3
1001–1200,Hamamatsu University School of Medicine,Japan,86.1473829201102,32.1,18.4,42.4,60.3,24.4
1001–1200,Hangzhou Normal University,China,86.1473829201102,16.0,14.0,68.2,37.6,28.3
1001–1200,Hazara University Mansehra,Pakistan,86.1473829201102,18.1,11.9,68.3,16.5,48.9
1001–1200,Huaqiao University,China,86.1473829201102,15.6,14.4,51.3,40.4,70.4
1001–1200,Hungarian University of Agriculture and Life Sciences,Hungary,86.1473829201102,32.4,12.6,40.4,24.3,61.9
1001–1200,Icesi University,Colombia,86.1473829201102,23.7,10.4,56.8,17.9,40.4
1001–1200,IMT Nord Europe,France,86.1473829201102,33.0,29.0,22.8,64.5,71.8
1001–1200,Indian Institute of Technology Mandi,India,86.1473829201102,35.2,13.8,51.0,25.8,28.4
1001–1200,Indraprastha Institute of Information Technology Delhi,India,86.1473829201102,24.8,13.5,57.3,38.3,44.0
1001–1200,Inönü University,Turkey,86.1473829201102,24.1,10.5,63.6,19.1,22.4
1001–1200,Institute of Space Technology,Pakistan,86.1473829201102,19.7,11.2,63.3,21.0,47.9
1001–1200,Islamia College Peshawar,Pakistan,86.1473829201102,22.3,11.8,60.8,19.9,55.5
1001–1200,Islamic University of Madinah,Saudi Arabia,86.1473829201102,31.0,10.5,49.4,22.1,87.3
1001–1200,Istanbul Gelisim University,Turkey,86.1473829201102,10.7,9.4,74.2,15.9,61.2
1001–1200,Istanbul University-Cerrahpaşa,Turkey,86.1473829201102,27.0,21.5,40.6,58.5,26.2
1001–1200,İstinye University,Turkey,86.1473829201102,13.2,16.4,54.6,16.3,67.6
